"","tissue_roi1","tissue_roi2","tissue_roi3","tissue_roi4","tissue_roi5","tissue_roi6"
"16643",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16644",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16645",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16646",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16647",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16648",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16649",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16650",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16651",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16652",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16653",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16654",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16655",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16656",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16657",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16658",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16659",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16660",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16661",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16662",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16663",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16664",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16665",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16666",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16667",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16668",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16669",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16670",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16671",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16672",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16673",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16674",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16675",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16676",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16677",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16678",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16679",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16680",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16681",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16682",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16683",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16684",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16685",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16686",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16687",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16688",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16689",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16690",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16691",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16692",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16693",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16694",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16695",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16696",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16697",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16698",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16699",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16700",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16701",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16702",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16703",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16704",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16705",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16706",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16707",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16708",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16709",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16710",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16711",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16712",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16713",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16714",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16715",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16716",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16717",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16718",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16719",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16720",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16721",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16722",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16723",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16724",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16725",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16726",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16727",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16728",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16729",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16730",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16731",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16732",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16733",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16734",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16735",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16736",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16737",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16738",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16739",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16740",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16741",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16742",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16743",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16744",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16745",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16746",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16747",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16748",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16749",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16750",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16751",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16752",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16753",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16754",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16755",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16756",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16757",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16758",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16759",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16760",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16761",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16762",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16763",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16764",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16765",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16766",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16767",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16768",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16769",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16770",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16771",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16772",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16773",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16774",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16775",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16776",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16777",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16778",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16779",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16780",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16781",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16782",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16783",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16784",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16785",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16786",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16787",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16788",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16789",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16790",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16791",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16792",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16793",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16794",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16795",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16796",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16798",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16799",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16800",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16801",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16803",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16804",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16805",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16806",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16807",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16808",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16809",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16810",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16811",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16812",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16813",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16814",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16815",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16816",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16817",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16818",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16819",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16820",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16821",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16822",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16823",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16824",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16825",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16826",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16827",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16828",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16829",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16830",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16831",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16832",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16833",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16834",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16835",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16836",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16837",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16838",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16839",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16840",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16841",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16842",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16843",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16844",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16845",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16846",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16847",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16848",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16849",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16850",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16851",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16852",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16853",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16854",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16855",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16856",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16857",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16858",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16859",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16860",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16861",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16862",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16863",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16864",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16865",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16866",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16867",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16868",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16869",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16870",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16871",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16872",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16873",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16874",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16875",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16876",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16877",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16878",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16879",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16880",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16881",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16882",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16883",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16884",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16885",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16886",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16887",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16888",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16889",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16890",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16891",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16892",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16893",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16894",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16895",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16896",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16897",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16898",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16899",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16900",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16901",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16902",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16903",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16904",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16905",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16906",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16907",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16908",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16909",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16910",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16911",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16912",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16913",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"16914",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16915",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16916",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16917",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16918",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16919",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16920",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16921",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16922",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16923",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16924",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16925",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16926",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16927",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16928",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16929",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16930",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16931",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16932",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16933",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16934",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16935",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16936",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16937",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16938",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16939",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16940",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16941",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16942",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16943",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16944",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16945",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16946",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16947",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16948",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16949",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16950",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16951",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16952",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16953",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16954",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16955",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16956",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16957",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16958",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16959",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16960",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16961",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16962",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16963",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16964",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16965",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16966",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16967",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16968",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16969",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16970",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16971",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16972",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16973",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16974",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16975",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16976",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16977",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16978",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16979",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16980",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16981",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16982",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16983",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16984",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16985",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16986",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16987",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16988",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16989",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16990",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16991",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16992",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16993",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16994",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16995",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16996",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16997",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16998",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"16999",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17001",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17002",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17003",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17004",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17005",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17006",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17007",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17008",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17011",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17016",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17017",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17018",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17019",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17020",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17021",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17022",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17023",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17024",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17025",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17026",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17027",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17028",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17029",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17030",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17031",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17032",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17033",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17034",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17035",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17036",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17037",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17038",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17039",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17040",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17041",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17042",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17043",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"17044",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"17045",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"17046",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"17047",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"17048",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"17049",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"17050",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"17051",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"17052",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
