"","tissue_pixels","noise_pixels"
"36661",TRUE,FALSE
"36662",TRUE,FALSE
"36663",TRUE,FALSE
"36664",TRUE,FALSE
"36665",TRUE,FALSE
"36666",TRUE,FALSE
"36667",TRUE,FALSE
"36668",TRUE,FALSE
"36669",TRUE,FALSE
"36670",TRUE,FALSE
"36671",TRUE,FALSE
"36672",TRUE,FALSE
"36673",TRUE,FALSE
"36674",TRUE,FALSE
"36675",TRUE,FALSE
"36676",TRUE,FALSE
"36677",TRUE,FALSE
"36678",TRUE,FALSE
"36679",TRUE,FALSE
"36680",TRUE,FALSE
"36681",TRUE,FALSE
"36682",TRUE,FALSE
"36683",TRUE,FALSE
"36684",TRUE,FALSE
"36685",TRUE,FALSE
"36686",TRUE,FALSE
"36687",TRUE,FALSE
"36688",TRUE,FALSE
"36689",TRUE,FALSE
"36690",TRUE,FALSE
"36691",TRUE,FALSE
"36692",TRUE,FALSE
"36693",TRUE,FALSE
"36694",TRUE,FALSE
"36695",TRUE,FALSE
"36696",TRUE,FALSE
"36697",TRUE,FALSE
"36698",TRUE,FALSE
"36699",TRUE,FALSE
"36700",TRUE,FALSE
"36701",TRUE,FALSE
"36702",TRUE,FALSE
"36703",TRUE,FALSE
"36704",TRUE,FALSE
"36705",TRUE,FALSE
"36706",TRUE,FALSE
"36707",TRUE,FALSE
"36708",TRUE,FALSE
"36709",TRUE,FALSE
"36710",TRUE,FALSE
"36711",TRUE,FALSE
"36712",TRUE,FALSE
"36713",TRUE,FALSE
"36714",TRUE,FALSE
"36715",TRUE,FALSE
"36716",TRUE,FALSE
"36717",TRUE,FALSE
"36718",TRUE,FALSE
"36719",TRUE,FALSE
"36720",TRUE,FALSE
"36721",TRUE,FALSE
"36722",TRUE,FALSE
"36723",TRUE,FALSE
"36724",TRUE,FALSE
"36725",TRUE,FALSE
"36726",TRUE,FALSE
"36727",TRUE,FALSE
"36728",TRUE,FALSE
"36729",TRUE,FALSE
"36730",TRUE,FALSE
"36731",TRUE,FALSE
"36732",TRUE,FALSE
"36733",TRUE,FALSE
"36734",TRUE,FALSE
"36735",TRUE,FALSE
"36736",TRUE,FALSE
"36737",TRUE,FALSE
"36738",TRUE,FALSE
"36739",FALSE,FALSE
"36740",FALSE,FALSE
"36741",FALSE,FALSE
"36742",FALSE,FALSE
"36743",FALSE,FALSE
"36744",FALSE,FALSE
"36745",FALSE,FALSE
"36746",FALSE,FALSE
"36747",FALSE,FALSE
"36748",FALSE,FALSE
"36749",FALSE,FALSE
"36750",FALSE,FALSE
"36751",FALSE,FALSE
"36752",FALSE,FALSE
"36753",FALSE,FALSE
"36754",FALSE,FALSE
"36755",FALSE,FALSE
"36756",FALSE,FALSE
"36757",FALSE,FALSE
"36758",FALSE,FALSE
"36759",FALSE,FALSE
"36760",FALSE,FALSE
"36761",FALSE,FALSE
"36762",FALSE,FALSE
"36763",FALSE,FALSE
"36764",FALSE,FALSE
"36765",FALSE,FALSE
"36766",FALSE,FALSE
"36767",FALSE,FALSE
"36768",FALSE,FALSE
"36769",FALSE,FALSE
"36770",FALSE,FALSE
"36771",FALSE,FALSE
"36772",FALSE,FALSE
"36773",FALSE,FALSE
"36774",FALSE,FALSE
"36775",FALSE,FALSE
"36776",FALSE,FALSE
"36777",FALSE,FALSE
"36778",FALSE,FALSE
"36779",FALSE,FALSE
"36780",FALSE,FALSE
"36781",FALSE,FALSE
"36782",FALSE,FALSE
"36783",FALSE,FALSE
"36784",FALSE,FALSE
"36785",FALSE,FALSE
"36786",FALSE,FALSE
"36787",FALSE,FALSE
"36788",FALSE,FALSE
"36789",FALSE,FALSE
"36790",FALSE,FALSE
"36791",FALSE,FALSE
"36792",FALSE,FALSE
"36793",FALSE,FALSE
"36794",FALSE,FALSE
"36795",FALSE,FALSE
"36796",FALSE,FALSE
"36797",FALSE,FALSE
"36798",FALSE,FALSE
"36799",FALSE,FALSE
"36800",FALSE,FALSE
"36801",FALSE,FALSE
"36802",FALSE,FALSE
"36803",FALSE,FALSE
"36804",FALSE,FALSE
"36805",FALSE,FALSE
"36806",FALSE,FALSE
"36807",FALSE,FALSE
"36808",FALSE,FALSE
"36809",FALSE,FALSE
"36810",FALSE,FALSE
"36811",FALSE,FALSE
"36812",FALSE,FALSE
"36813",FALSE,FALSE
"36814",FALSE,FALSE
"36815",FALSE,FALSE
"36816",FALSE,FALSE
"36817",FALSE,FALSE
"36818",FALSE,FALSE
"36819",FALSE,FALSE
"36820",FALSE,FALSE
"36821",FALSE,FALSE
"36822",FALSE,FALSE
"36823",FALSE,FALSE
"36824",FALSE,FALSE
"36825",FALSE,FALSE
"36826",FALSE,FALSE
"36827",FALSE,FALSE
"36828",FALSE,FALSE
"36829",FALSE,FALSE
"36830",FALSE,FALSE
"36831",FALSE,FALSE
"36832",FALSE,FALSE
"36833",FALSE,FALSE
"36834",FALSE,FALSE
"36835",FALSE,FALSE
"36836",FALSE,FALSE
"36837",FALSE,FALSE
"36838",FALSE,FALSE
"36839",FALSE,FALSE
"36840",FALSE,FALSE
"36841",FALSE,FALSE
"36842",FALSE,FALSE
"36843",FALSE,FALSE
"36844",FALSE,FALSE
"36845",FALSE,FALSE
"36846",FALSE,FALSE
"36847",FALSE,FALSE
"36848",FALSE,FALSE
"36849",FALSE,FALSE
"36850",FALSE,FALSE
"36851",FALSE,FALSE
"36852",FALSE,FALSE
"36853",TRUE,FALSE
"36854",TRUE,FALSE
"36855",TRUE,FALSE
"36856",TRUE,FALSE
"36857",TRUE,FALSE
"36858",TRUE,FALSE
"36859",TRUE,FALSE
"36860",TRUE,FALSE
"36861",TRUE,FALSE
"36862",TRUE,FALSE
"36863",TRUE,FALSE
"36864",TRUE,FALSE
"36865",TRUE,FALSE
"36866",TRUE,FALSE
"36867",TRUE,FALSE
"36868",TRUE,FALSE
"36869",TRUE,FALSE
"36870",TRUE,FALSE
"36871",TRUE,FALSE
"36872",TRUE,FALSE
"36873",TRUE,FALSE
"36874",TRUE,FALSE
"36875",TRUE,FALSE
"36876",TRUE,FALSE
"36877",TRUE,FALSE
"36878",TRUE,FALSE
"36879",TRUE,FALSE
"36880",TRUE,FALSE
"36881",TRUE,FALSE
"36882",TRUE,FALSE
"36883",TRUE,FALSE
"36884",TRUE,FALSE
"36885",TRUE,FALSE
"36886",TRUE,FALSE
"36887",TRUE,FALSE
"36888",TRUE,FALSE
"36889",TRUE,FALSE
"36890",TRUE,FALSE
"36891",TRUE,FALSE
"36892",TRUE,FALSE
"36893",TRUE,FALSE
"36894",TRUE,FALSE
"36895",TRUE,FALSE
"36896",TRUE,FALSE
"36897",TRUE,FALSE
"36898",TRUE,FALSE
"36899",TRUE,FALSE
"36900",TRUE,FALSE
"36901",TRUE,FALSE
"36902",TRUE,FALSE
"36903",TRUE,FALSE
"36904",TRUE,FALSE
"36905",TRUE,FALSE
"36906",TRUE,FALSE
"36907",TRUE,FALSE
"36908",TRUE,FALSE
"36909",TRUE,FALSE
"36910",TRUE,FALSE
"36911",TRUE,FALSE
"36912",TRUE,FALSE
"36913",TRUE,FALSE
"36914",TRUE,FALSE
"36915",TRUE,FALSE
"36916",TRUE,FALSE
"36917",TRUE,FALSE
"36918",TRUE,FALSE
"36919",TRUE,FALSE
"36920",TRUE,FALSE
"36921",TRUE,FALSE
"36922",TRUE,FALSE
"36923",TRUE,FALSE
"36924",TRUE,FALSE
"36925",TRUE,FALSE
"36926",TRUE,FALSE
"36927",TRUE,FALSE
"36928",TRUE,FALSE
"36929",TRUE,FALSE
"36930",TRUE,FALSE
"36931",TRUE,FALSE
"36932",TRUE,FALSE
"36933",TRUE,FALSE
"36934",TRUE,FALSE
"36935",TRUE,FALSE
"36936",TRUE,FALSE
"36937",TRUE,FALSE
"36938",TRUE,FALSE
"36939",TRUE,FALSE
"36940",TRUE,FALSE
"36941",TRUE,FALSE
"36942",TRUE,FALSE
"36943",TRUE,FALSE
"36944",TRUE,FALSE
"36945",TRUE,FALSE
"36946",TRUE,FALSE
"36947",TRUE,FALSE
"36948",TRUE,FALSE
"36949",TRUE,FALSE
"36950",TRUE,FALSE
"36951",TRUE,FALSE
"36952",TRUE,FALSE
"36953",TRUE,FALSE
"36954",TRUE,FALSE
"36955",TRUE,FALSE
"36956",TRUE,FALSE
"36957",TRUE,FALSE
"36958",TRUE,FALSE
"36959",TRUE,FALSE
"36960",TRUE,FALSE
"36961",TRUE,FALSE
"36962",TRUE,FALSE
"36963",TRUE,FALSE
"36964",TRUE,FALSE
"36965",TRUE,FALSE
"36966",TRUE,FALSE
"36967",TRUE,FALSE
"36968",TRUE,FALSE
"36969",TRUE,FALSE
"36970",TRUE,FALSE
"36971",TRUE,FALSE
"36972",TRUE,FALSE
"36973",TRUE,FALSE
"36974",TRUE,FALSE
"36975",TRUE,FALSE
"36976",TRUE,FALSE
"36977",TRUE,FALSE
"36978",TRUE,FALSE
"36979",TRUE,FALSE
"36980",TRUE,FALSE
"36981",TRUE,FALSE
"36982",TRUE,FALSE
"36983",TRUE,FALSE
"36984",TRUE,FALSE
"36985",TRUE,FALSE
"36986",TRUE,FALSE
"36987",TRUE,FALSE
"36988",TRUE,FALSE
"36989",TRUE,FALSE
"36990",TRUE,FALSE
"36991",TRUE,FALSE
"36992",TRUE,FALSE
"36993",TRUE,FALSE
"36994",TRUE,FALSE
"36995",TRUE,FALSE
"36996",TRUE,FALSE
"36997",TRUE,FALSE
"36998",TRUE,FALSE
"36999",TRUE,FALSE
"37000",TRUE,FALSE
"37001",TRUE,FALSE
"37002",TRUE,FALSE
"37003",FALSE,FALSE
"37004",FALSE,FALSE
"37005",FALSE,FALSE
"37006",FALSE,FALSE
"37007",FALSE,FALSE
"37008",FALSE,FALSE
"37009",FALSE,FALSE
"37010",FALSE,FALSE
"37011",FALSE,FALSE
"37012",FALSE,FALSE
"37013",FALSE,FALSE
"37014",FALSE,FALSE
"37015",FALSE,FALSE
"37016",FALSE,FALSE
"37017",FALSE,FALSE
"37018",FALSE,FALSE
"37019",FALSE,FALSE
"37020",FALSE,FALSE
"37021",FALSE,FALSE
"37022",FALSE,FALSE
"37023",FALSE,FALSE
"37024",FALSE,FALSE
"37025",FALSE,FALSE
"37026",FALSE,FALSE
"37027",FALSE,FALSE
"37028",FALSE,FALSE
"37029",FALSE,FALSE
"37030",FALSE,FALSE
"37031",FALSE,FALSE
"37032",FALSE,FALSE
"37033",FALSE,FALSE
"37034",FALSE,FALSE
"37035",FALSE,FALSE
"37036",FALSE,FALSE
"37037",FALSE,FALSE
"37038",FALSE,FALSE
"37039",FALSE,FALSE
"37040",FALSE,FALSE
"37041",FALSE,FALSE
"37042",FALSE,FALSE
"37043",FALSE,FALSE
"37044",FALSE,FALSE
"37045",FALSE,FALSE
"37046",FALSE,FALSE
"37047",FALSE,FALSE
"37048",FALSE,FALSE
"37049",FALSE,FALSE
"37050",FALSE,FALSE
"37051",FALSE,FALSE
"37052",FALSE,FALSE
"37053",FALSE,FALSE
"37054",FALSE,FALSE
"37055",FALSE,FALSE
"37056",FALSE,FALSE
"37057",FALSE,FALSE
"37058",FALSE,FALSE
"37059",FALSE,FALSE
"37060",FALSE,FALSE
"37061",FALSE,FALSE
"37062",FALSE,FALSE
"37063",FALSE,FALSE
"37064",FALSE,FALSE
"37065",FALSE,FALSE
"37066",FALSE,FALSE
"37067",FALSE,FALSE
"37068",FALSE,FALSE
"37069",FALSE,FALSE
"37070",FALSE,FALSE
"37071",FALSE,FALSE
"37072",FALSE,FALSE
"37073",FALSE,FALSE
"37074",FALSE,FALSE
"37075",FALSE,FALSE
"37076",FALSE,FALSE
"37077",FALSE,FALSE
"37078",FALSE,FALSE
"37079",FALSE,FALSE
"37080",FALSE,FALSE
"37081",FALSE,FALSE
"37082",FALSE,FALSE
"37083",FALSE,FALSE
"37084",FALSE,FALSE
"37085",FALSE,FALSE
"37086",FALSE,FALSE
"37087",FALSE,FALSE
"37088",FALSE,FALSE
"37089",FALSE,FALSE
"37090",FALSE,FALSE
"37091",FALSE,FALSE
"37092",FALSE,FALSE
"37093",FALSE,FALSE
"37094",FALSE,FALSE
"37095",FALSE,FALSE
"37096",FALSE,FALSE
"37097",FALSE,FALSE
"37098",FALSE,FALSE
"37099",FALSE,FALSE
"37100",FALSE,FALSE
"37101",FALSE,FALSE
"37102",FALSE,FALSE
"37103",FALSE,FALSE
"37104",FALSE,FALSE
"37105",FALSE,FALSE
"37106",FALSE,FALSE
"37107",FALSE,FALSE
"37108",FALSE,FALSE
"37109",FALSE,FALSE
"37110",FALSE,FALSE
"37111",FALSE,FALSE
"37112",FALSE,FALSE
"37113",FALSE,FALSE
"37114",FALSE,FALSE
"37115",FALSE,FALSE
"37116",FALSE,FALSE
"37117",FALSE,FALSE
"37118",TRUE,FALSE
"37119",TRUE,FALSE
"37120",TRUE,FALSE
"37121",TRUE,FALSE
"37122",TRUE,FALSE
"37123",TRUE,FALSE
"37124",TRUE,FALSE
"37125",TRUE,FALSE
"37126",TRUE,FALSE
"37127",TRUE,FALSE
"37128",TRUE,FALSE
"37129",TRUE,FALSE
"37130",TRUE,FALSE
"37131",TRUE,FALSE
"37132",TRUE,FALSE
"37133",TRUE,FALSE
"37134",TRUE,FALSE
"37135",TRUE,FALSE
"37136",TRUE,FALSE
"37137",TRUE,FALSE
"37138",TRUE,FALSE
"37139",TRUE,FALSE
"37140",TRUE,FALSE
"37141",TRUE,FALSE
"37142",TRUE,FALSE
"37143",TRUE,FALSE
"37144",TRUE,FALSE
"37145",TRUE,FALSE
"37146",TRUE,FALSE
"37147",TRUE,FALSE
"37148",TRUE,FALSE
"37149",TRUE,FALSE
"37150",TRUE,FALSE
"37151",TRUE,FALSE
"37152",TRUE,FALSE
"37153",TRUE,FALSE
"37154",TRUE,FALSE
"37155",TRUE,FALSE
"37156",TRUE,FALSE
"37157",TRUE,FALSE
"37158",TRUE,FALSE
"37159",TRUE,FALSE
"37160",TRUE,FALSE
"37161",TRUE,FALSE
"37162",TRUE,FALSE
"37163",TRUE,FALSE
"37164",TRUE,FALSE
"37165",TRUE,FALSE
"37166",TRUE,FALSE
"37167",TRUE,FALSE
"37168",TRUE,FALSE
"37169",TRUE,FALSE
"37170",TRUE,FALSE
"37171",TRUE,FALSE
"37172",TRUE,FALSE
"37173",TRUE,FALSE
"37174",TRUE,FALSE
"37175",TRUE,FALSE
"37176",TRUE,FALSE
"37177",TRUE,FALSE
"37178",TRUE,FALSE
"37179",TRUE,FALSE
"37180",TRUE,FALSE
"37181",TRUE,FALSE
"37182",TRUE,FALSE
"37183",TRUE,FALSE
"37184",TRUE,FALSE
"37185",TRUE,FALSE
"37186",TRUE,FALSE
"37187",TRUE,FALSE
"37188",TRUE,FALSE
"37189",TRUE,FALSE
"37190",TRUE,FALSE
"37191",TRUE,FALSE
"37192",TRUE,FALSE
"37193",TRUE,FALSE
"37194",TRUE,FALSE
"37195",TRUE,FALSE
"37196",TRUE,FALSE
"37197",TRUE,FALSE
"37198",TRUE,FALSE
"37199",TRUE,FALSE
"37200",TRUE,FALSE
"37201",TRUE,FALSE
"37202",TRUE,FALSE
"37203",TRUE,FALSE
"37204",TRUE,FALSE
"37205",TRUE,FALSE
"37206",TRUE,FALSE
"37207",TRUE,FALSE
"37208",TRUE,FALSE
"37209",TRUE,FALSE
"37210",TRUE,FALSE
"37211",TRUE,FALSE
"37212",TRUE,FALSE
"37213",TRUE,FALSE
"37214",TRUE,FALSE
"37215",TRUE,FALSE
"37216",TRUE,FALSE
"37217",TRUE,FALSE
"37218",TRUE,FALSE
"37219",TRUE,FALSE
"37220",TRUE,FALSE
"37221",TRUE,FALSE
"37222",TRUE,FALSE
"37223",TRUE,FALSE
"37224",TRUE,FALSE
"37225",TRUE,FALSE
"37226",TRUE,FALSE
"37227",TRUE,FALSE
"37228",TRUE,FALSE
"37229",TRUE,FALSE
"37230",TRUE,FALSE
"37231",TRUE,FALSE
"37232",TRUE,FALSE
"37233",TRUE,FALSE
"37234",TRUE,FALSE
"37235",TRUE,FALSE
"37236",TRUE,FALSE
"37237",TRUE,FALSE
"37238",TRUE,FALSE
"37239",TRUE,FALSE
"37240",TRUE,FALSE
"37241",TRUE,FALSE
"37242",TRUE,FALSE
"37243",TRUE,FALSE
"37244",TRUE,FALSE
"37245",TRUE,FALSE
"37246",TRUE,FALSE
"37247",TRUE,FALSE
"37248",TRUE,FALSE
"37249",TRUE,FALSE
"37250",TRUE,FALSE
"37251",TRUE,FALSE
"37252",TRUE,FALSE
"37253",TRUE,FALSE
"37254",TRUE,FALSE
"37255",TRUE,FALSE
"37256",TRUE,FALSE
"37257",TRUE,FALSE
"37258",TRUE,FALSE
"37259",TRUE,FALSE
"37260",TRUE,FALSE
"37261",TRUE,FALSE
"37262",TRUE,FALSE
"37263",TRUE,FALSE
"37264",TRUE,FALSE
"37265",TRUE,FALSE
"37266",FALSE,FALSE
"37267",FALSE,FALSE
"37268",FALSE,FALSE
"37269",FALSE,FALSE
"37270",FALSE,FALSE
"37271",FALSE,FALSE
"37272",FALSE,FALSE
"37273",FALSE,FALSE
"37274",FALSE,FALSE
"37275",FALSE,FALSE
"37276",FALSE,FALSE
"37277",FALSE,FALSE
"37278",FALSE,FALSE
"37279",FALSE,FALSE
"37280",FALSE,FALSE
"37281",FALSE,FALSE
"37282",FALSE,FALSE
"37283",FALSE,FALSE
"37284",FALSE,FALSE
"37285",FALSE,FALSE
"37286",FALSE,FALSE
"37287",FALSE,FALSE
"37288",FALSE,FALSE
"37289",FALSE,FALSE
"37290",FALSE,FALSE
"37291",FALSE,FALSE
"37292",FALSE,FALSE
"37293",FALSE,FALSE
"37294",FALSE,FALSE
"37295",FALSE,FALSE
"37296",FALSE,FALSE
"37297",FALSE,FALSE
"37298",FALSE,FALSE
"37299",FALSE,FALSE
"37300",FALSE,FALSE
"37301",FALSE,FALSE
"37302",FALSE,FALSE
"37303",FALSE,FALSE
"37304",FALSE,FALSE
"37305",FALSE,FALSE
"37306",FALSE,FALSE
"37307",FALSE,FALSE
"37308",FALSE,FALSE
"37309",FALSE,FALSE
"37310",FALSE,FALSE
"37311",FALSE,FALSE
"37312",FALSE,FALSE
"37313",FALSE,FALSE
"37314",FALSE,FALSE
"37315",FALSE,FALSE
"37316",FALSE,FALSE
"37317",FALSE,FALSE
"37318",FALSE,FALSE
"37319",FALSE,FALSE
"37320",FALSE,FALSE
"37321",FALSE,FALSE
"37322",FALSE,FALSE
"37323",FALSE,FALSE
"37324",FALSE,FALSE
"37325",FALSE,FALSE
"37326",FALSE,FALSE
"37327",FALSE,FALSE
"37328",FALSE,FALSE
"37329",FALSE,FALSE
"37330",FALSE,FALSE
"37331",FALSE,FALSE
"37332",FALSE,FALSE
"37333",FALSE,FALSE
"37334",FALSE,FALSE
"37335",FALSE,FALSE
"37336",FALSE,FALSE
"37337",FALSE,FALSE
"37338",FALSE,FALSE
"37339",FALSE,FALSE
"37340",FALSE,FALSE
"37341",FALSE,FALSE
"37342",FALSE,FALSE
"37343",FALSE,FALSE
"37344",FALSE,FALSE
"37345",FALSE,FALSE
"37346",FALSE,FALSE
"37347",FALSE,FALSE
"37348",FALSE,FALSE
"37349",FALSE,FALSE
"37350",FALSE,FALSE
"37351",FALSE,FALSE
"37352",FALSE,FALSE
"37353",FALSE,FALSE
"37354",FALSE,FALSE
"37355",FALSE,FALSE
"37356",FALSE,FALSE
"37357",FALSE,FALSE
"37358",FALSE,FALSE
"37359",FALSE,FALSE
"37360",FALSE,FALSE
"37361",FALSE,FALSE
"37362",FALSE,FALSE
"37363",FALSE,FALSE
"37364",FALSE,FALSE
"37365",FALSE,FALSE
"37366",FALSE,FALSE
"37367",FALSE,FALSE
"37368",FALSE,FALSE
"37369",FALSE,FALSE
"37370",FALSE,FALSE
"37371",FALSE,FALSE
"37372",FALSE,FALSE
"37373",FALSE,FALSE
"37374",FALSE,FALSE
"37375",FALSE,FALSE
"37376",FALSE,FALSE
"37377",FALSE,FALSE
"37378",FALSE,FALSE
"37379",FALSE,FALSE
"37380",FALSE,FALSE
"37381",FALSE,FALSE
"37382",FALSE,FALSE
"37383",FALSE,FALSE
"37384",TRUE,FALSE
"37385",TRUE,FALSE
"37386",TRUE,FALSE
"37387",TRUE,FALSE
"37388",TRUE,FALSE
"37389",TRUE,FALSE
"37390",TRUE,FALSE
"37391",TRUE,FALSE
"37392",TRUE,FALSE
"37393",TRUE,FALSE
"37394",TRUE,FALSE
"37395",TRUE,FALSE
"37396",TRUE,FALSE
"37397",TRUE,FALSE
"37398",TRUE,FALSE
"37399",TRUE,FALSE
"37400",TRUE,FALSE
"37401",TRUE,FALSE
"37402",TRUE,FALSE
"37403",TRUE,FALSE
"37404",TRUE,FALSE
"37405",TRUE,FALSE
"37406",TRUE,FALSE
"37407",TRUE,FALSE
"37408",TRUE,FALSE
"37409",TRUE,FALSE
"37410",TRUE,FALSE
"37411",TRUE,FALSE
"37412",TRUE,FALSE
"37413",TRUE,FALSE
"37414",TRUE,FALSE
"37415",TRUE,FALSE
"37416",TRUE,FALSE
"37417",TRUE,FALSE
"37418",TRUE,FALSE
"37419",TRUE,FALSE
"37420",TRUE,FALSE
"37421",TRUE,FALSE
"37422",TRUE,FALSE
"37423",TRUE,FALSE
"37424",TRUE,FALSE
"37425",TRUE,FALSE
"37426",TRUE,FALSE
"37427",TRUE,FALSE
"37428",TRUE,FALSE
"37429",TRUE,FALSE
"37430",TRUE,FALSE
"37431",TRUE,FALSE
"37432",TRUE,FALSE
"37433",TRUE,FALSE
"37434",TRUE,FALSE
"37435",TRUE,FALSE
"37436",TRUE,FALSE
"37437",TRUE,FALSE
"37438",TRUE,FALSE
"37439",TRUE,FALSE
"37440",TRUE,FALSE
"37441",TRUE,FALSE
"37442",TRUE,FALSE
"37443",TRUE,FALSE
"37444",TRUE,FALSE
"37445",TRUE,FALSE
"37446",TRUE,FALSE
"37447",TRUE,FALSE
"37448",TRUE,FALSE
"37449",TRUE,FALSE
"37450",TRUE,FALSE
"37451",TRUE,FALSE
"37452",TRUE,FALSE
"37453",TRUE,FALSE
"37454",TRUE,FALSE
"37455",TRUE,FALSE
"37456",TRUE,FALSE
"37457",TRUE,FALSE
"37458",TRUE,FALSE
"37459",TRUE,FALSE
"37460",TRUE,FALSE
"37461",TRUE,FALSE
"37462",TRUE,FALSE
"37463",TRUE,FALSE
"37464",TRUE,FALSE
"37465",TRUE,FALSE
"37466",TRUE,FALSE
"37467",TRUE,FALSE
"37468",TRUE,FALSE
"37469",TRUE,FALSE
"37470",TRUE,FALSE
"37471",TRUE,FALSE
"37472",TRUE,FALSE
"37473",TRUE,FALSE
"37474",TRUE,FALSE
"37475",TRUE,FALSE
"37476",TRUE,FALSE
"37477",TRUE,FALSE
"37478",TRUE,FALSE
"37479",TRUE,FALSE
"37480",TRUE,FALSE
"37481",TRUE,FALSE
"37482",TRUE,FALSE
"37483",TRUE,FALSE
"37484",TRUE,FALSE
"37485",TRUE,FALSE
"37486",TRUE,FALSE
"37487",TRUE,FALSE
"37488",TRUE,FALSE
"37489",TRUE,FALSE
"37490",TRUE,FALSE
"37491",TRUE,FALSE
"37492",TRUE,FALSE
"37493",TRUE,FALSE
"37494",TRUE,FALSE
"37495",TRUE,FALSE
"37496",TRUE,FALSE
"37497",TRUE,FALSE
"37498",TRUE,FALSE
"37499",TRUE,FALSE
"37500",TRUE,FALSE
"37501",TRUE,FALSE
"37502",TRUE,FALSE
"37503",TRUE,FALSE
"37504",TRUE,FALSE
"37505",TRUE,FALSE
"37506",TRUE,FALSE
"37507",TRUE,FALSE
"37508",TRUE,FALSE
"37509",TRUE,FALSE
"37510",TRUE,FALSE
"37511",TRUE,FALSE
"37512",TRUE,FALSE
"37513",TRUE,FALSE
"37514",TRUE,FALSE
"37515",TRUE,FALSE
"37516",TRUE,FALSE
"37517",TRUE,FALSE
"37518",TRUE,FALSE
"37519",TRUE,FALSE
"37520",TRUE,FALSE
"37521",TRUE,FALSE
"37522",TRUE,FALSE
"37523",TRUE,FALSE
"37524",TRUE,FALSE
"37525",TRUE,FALSE
"37526",TRUE,FALSE
"37527",TRUE,FALSE
"37528",TRUE,FALSE
"37529",FALSE,FALSE
"37530",FALSE,FALSE
"37531",FALSE,FALSE
"37532",FALSE,FALSE
"37533",FALSE,FALSE
"37534",FALSE,FALSE
"37535",FALSE,FALSE
"37536",FALSE,FALSE
"37537",FALSE,FALSE
"37538",FALSE,FALSE
"37539",FALSE,FALSE
"37540",FALSE,FALSE
"37541",FALSE,FALSE
"37542",FALSE,FALSE
"37543",FALSE,FALSE
"37544",FALSE,FALSE
"37545",FALSE,FALSE
"37546",FALSE,FALSE
"37547",FALSE,FALSE
"37548",FALSE,FALSE
"37549",FALSE,FALSE
"37550",FALSE,FALSE
"37551",FALSE,FALSE
"37552",FALSE,FALSE
"37553",FALSE,FALSE
"37554",FALSE,FALSE
"37555",FALSE,FALSE
"37556",FALSE,FALSE
"37557",FALSE,FALSE
"37558",FALSE,FALSE
"37559",FALSE,FALSE
"37560",FALSE,FALSE
"37561",FALSE,FALSE
"37562",FALSE,FALSE
"37563",FALSE,FALSE
"37564",FALSE,FALSE
"37565",FALSE,FALSE
"37566",FALSE,FALSE
"37567",FALSE,FALSE
"37568",FALSE,FALSE
"37569",FALSE,FALSE
"37570",FALSE,FALSE
"37571",FALSE,FALSE
"37572",FALSE,FALSE
"37573",FALSE,FALSE
"37574",FALSE,FALSE
"37575",FALSE,FALSE
"37576",FALSE,FALSE
"37577",FALSE,FALSE
"37578",FALSE,FALSE
"37579",FALSE,FALSE
"37580",FALSE,FALSE
"37581",FALSE,FALSE
"37582",FALSE,FALSE
"37583",FALSE,FALSE
"37584",FALSE,FALSE
"37585",FALSE,FALSE
"37586",FALSE,FALSE
"37587",FALSE,FALSE
"37588",FALSE,FALSE
"37589",FALSE,FALSE
"37590",FALSE,FALSE
"37591",FALSE,FALSE
"37592",FALSE,FALSE
"37593",FALSE,FALSE
"37594",FALSE,FALSE
"37595",FALSE,FALSE
"37596",FALSE,FALSE
"37597",FALSE,FALSE
"37598",FALSE,FALSE
"37599",FALSE,FALSE
"37600",FALSE,FALSE
"37601",FALSE,FALSE
"37602",FALSE,FALSE
"37603",FALSE,FALSE
"37604",FALSE,FALSE
"37605",FALSE,FALSE
"37606",FALSE,FALSE
"37607",FALSE,FALSE
"37608",FALSE,FALSE
"37609",FALSE,FALSE
"37610",FALSE,FALSE
"37611",FALSE,FALSE
"37612",FALSE,FALSE
"37613",FALSE,FALSE
"37614",FALSE,FALSE
"37615",FALSE,FALSE
"37616",FALSE,FALSE
"37617",FALSE,FALSE
"37618",FALSE,FALSE
"37619",FALSE,FALSE
"37620",FALSE,FALSE
"37621",FALSE,FALSE
"37622",FALSE,FALSE
"37623",FALSE,FALSE
"37624",FALSE,FALSE
"37625",FALSE,FALSE
"37626",FALSE,FALSE
"37627",FALSE,FALSE
"37628",FALSE,FALSE
"37629",FALSE,FALSE
"37630",FALSE,FALSE
"37631",FALSE,FALSE
"37632",FALSE,FALSE
"37633",FALSE,FALSE
"37634",FALSE,FALSE
"37635",FALSE,FALSE
"37636",FALSE,FALSE
"37637",FALSE,FALSE
"37638",FALSE,FALSE
"37639",FALSE,FALSE
"37640",FALSE,FALSE
"37641",FALSE,FALSE
"37642",FALSE,FALSE
"37643",FALSE,FALSE
"37644",FALSE,FALSE
"37645",FALSE,FALSE
"37646",FALSE,FALSE
"37647",FALSE,FALSE
"37648",FALSE,FALSE
"37649",TRUE,FALSE
"37650",TRUE,FALSE
"37651",TRUE,FALSE
"37652",TRUE,FALSE
"37653",TRUE,FALSE
"37654",TRUE,FALSE
"37655",TRUE,FALSE
"37656",TRUE,FALSE
"37657",TRUE,FALSE
"37658",TRUE,FALSE
